source,timestamp,total_records,scraper_version,name,address,latitude,longitude,category,phone,website,rating,features,scraped_at
OpenStreetMapScraper,,,,Radhe Krishna,,19.0980528,72.8265768,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Guru Saagar,,19.0981086,72.8265613,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Mahalakshmi,,19.0980853,72.8265668,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,NMIMS canteen,"Vaikunthlal Mehta Road, Mumbai, 400056",19.1028313,72.8363561,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Jugnu Soda Pub,,19.0755305,72.9053566,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Subway,"Beside the sion panvel highway, Sion Panvel Highway",19.0522716,72.8997202,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,la pinoz's pizza,,19.0425753,72.8614827,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,What The Fries,"NEAR ST ANTHONYS CHURCH, Jawaharlal Nehru Road, Mumbai, 400055",19.0801278,72.8537671,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Shawarma House,"Mumbai, 400050",19.0531306,72.8292027,restaurant,+91 99877 20279,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Smokin' Joe's,,19.0578438,72.8336886,restaurant,022 2640 0812,https://www.smokinjoespizza.com,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Eat Around the Corner,24th Road,19.0623733,72.8327725,restaurant,+91 98670 72226,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Chitale Bandhu,,19.0921641,72.8572109,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Haldiram's,,19.091692,72.8568596,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Saurashtra,,19.0981694,72.847672,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,99 Pancakes,,19.0606471,72.8295285,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Tibb's Frankie,,19.0606769,72.8295272,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Good Flippin' Burgers,,19.0618926,72.8294347,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Domino's,,19.0678533,72.8326181,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,KFC,"Linking Road, Mumbai, 400050",19.0655212,72.8341507,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Wow! Momo,,19.0505687,72.8268531,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,New York Burrito Company,,19.0990705,72.8274501,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Domino's,,19.0989374,72.8274639,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Subway,,19.0991575,72.8277717,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Sbarro,,19.0992737,72.8277545,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Domino's,,19.0284293,72.8415765,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Fatima milk centre,,19.1019261,72.8915396,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Tiffins,,19.0804748,72.8894691,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,NM frankie,,19.1033607,72.8368087,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Jumbo King,,19.1002495,72.8435773,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Divesh Vada Pav Center,,19.0845689,72.8902802,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Domino's,,19.0752931,72.8767607,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,KFC,,19.0250626,72.8414244,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Sandwizzaa,,19.0259788,72.8363788,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Cryspy Frankie,,19.0214096,72.839685,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Subway,,19.0251283,72.841609,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Tibb's Frankie,,19.0706407,72.8226815,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Carter's Blue,,19.0707235,72.8229574,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Burger King,,19.0543837,72.8392766,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Mad Over Donuts,,19.0634552,72.834688,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,KFC,,19.0953348,72.8763247,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Domino's Pizza,,19.103578,72.88747,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Subway,,19.0493254,72.8294729,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Sanjay Vada Pav,,19.0608349,72.8432924,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Dostana Fast Food,,19.0526153,72.8326056,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Jhama Sweets,"Jhama Sweets, Choitram Gidwani Marg (Kolwada Borla Road), Mumbai",19.045492,72.8941034,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Benne Heritage Bangalore Dosa,,19.0625821,72.8308772,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Jumbo King,,19.0558568,72.8330828,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Subway,,19.0612359,72.8345428,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,McDonald's,,19.0230074,72.8419885,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Burger King,,19.0228982,72.8421409,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,McDonald's,"Station Road, 400086",19.0869069,72.9089072,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,"Brijwasi Sweets, Prabhadevi",,19.0128963,72.8251637,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Kha,,19.0573696,72.8288114,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,New York Burrito Company,,19.0262575,72.8558447,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Sainath Dosa Center,"363, Bhandarkar Road, Mumbai, 400019",19.0270114,72.8544232,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Jumbo King,,19.0262573,72.8560413,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Soufflé,,19.0265362,72.8560887,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,B. B. Gupta Bhelpuri House,,19.026993,72.8545029,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,DJ's Darjeeling Momo,,19.0260213,72.8550423,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,The Belgian Waffle co,,19.0266601,72.8546014,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,VJ Cafe,,19.0266019,72.8546113,restaurant,,,,['outdoor_seating'],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Just Eat,,19.0263006,72.8560005,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,RAHUL'S,,19.0259941,72.854975,restaurant,,,,['outdoor_seating'],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Domino's,,19.0402458,72.8411779,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Wow! Momo,,19.0527122,72.8997499,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Burger King,,19.1002085,72.8735689,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Street Food Stalls,,19.100073,72.9179977,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Street Food Stalls,,19.0850341,72.9085471,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Tibb's Frankie,,19.1032886,72.8270132,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Balaji Bhavan,,19.1048275,72.8244858,restaurant,,,,[],2025-05-24 00:05:29
OpenStreetMapScraper,,,,Sahkari Bhandar Mall,"Raobahadur S.K. Bole Marg, Mumbai, 400028",19.0188151,72.8328546,mall,,,,[],2025-05-24 00:05:30
OpenStreetMapScraper,,,,Star Mall,,19.0228603,72.8420014,mall,,,,[],2025-05-24 00:05:30
OpenStreetMapScraper,,,,Phoenix Market City Kurla,"LBS Marg, mumbai, 400070",19.0862762,72.8888465,mall,+91 22 6180 1022,http://www.phoenixmarketcitymumbai.com/,,['wheelchair'],2025-05-24 00:05:30
OpenStreetMapScraper,,,,R Odean,"Ghatkopar East, Janata Society Road, Mumbai, 400075",19.079744,72.9092959,mall,,,,[],2025-05-24 00:05:30
OpenStreetMapScraper,,,,Kohinoor City Mall,,19.0816828,72.8864339,mall,,,,[],2025-05-24 00:05:30
OpenStreetMapScraper,,,,Phoenix Paragon Plaza,"LBS Marg, Mumbai, 400070",19.0855978,72.8888108,mall,,,,[],2025-05-24 00:05:30
OpenStreetMapScraper,,,,Nakshatra Mall,"Ranade Road Extension, Mumbai, 400028",19.0198917,72.8413256,mall,,,,[],2025-05-24 00:05:30
OpenStreetMapScraper,,,,Jio World Drive,"Bandra Kurla Complex Road, Mumbai, 400051",19.0536104,72.8505449,mall,02235051111,https://jioworlddrive.com/,,['wheelchair'],2025-05-24 00:05:30
OpenStreetMapScraper,,,,R City Mall,,19.099772,72.9163097,mall,,,,['wheelchair'],2025-05-24 00:05:30
OpenStreetMapScraper,,,,bhaji & machhi market,,19.0480195,72.9113379,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,"Mahila Fish Market, Mahim",,19.0404025,72.8439829,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Sabji Market,,19.0317505,72.8603637,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Hemant Manjrekar Market,,19.03665,72.8651448,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Bandra Market,,19.0537188,72.8329159,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Wadala Market,,19.0175783,72.8547993,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Gopi Tank Market,,19.0307372,72.8422365,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Chhatrapati Shivaji Municipal Market,,19.0196408,72.841594,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,MUNCIPAL MARKED,,19.0188644,72.8413,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Dadar Flower Market,,19.0117531,72.8372248,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Pali Bazaar,,19.0627331,72.8285401,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Kena Market,,19.0575799,72.9131817,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Footware market,,19.0593612,72.8879296,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,footware Market,,19.0588435,72.8870646,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Lakshmi Market,,19.0703276,72.8790973,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Mahatma Gandhi Market,,19.0313174,72.8589503,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Jai Kisan Mandai,"Ramakrishna Chemburkar Marg, Chembur, Mumbai, 400071",19.0627645,72.8980066,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Janata Timber Market,,19.0616805,72.9166232,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Parle Market,,19.0997878,72.8453109,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Ghatkopar West Vegetable Market,,19.0873608,72.9069454,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Ghatkopar West Market,,19.0863076,72.9055497,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Fish Market,Mumbai,19.0462378,72.8539924,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Matunga Market,,19.0275549,72.8508722,mall,,,,[],2025-05-24 00:05:32
OpenStreetMapScraper,,,,Vadhu-Var Suchak Karyalaya,"Tilak Vidyalaya Road, 400057",19.1036333,72.8483783,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Chhedanagar Gymkhana,,19.0697316,72.9066355,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,YMCA Chembur,,19.0574684,72.8992036,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,"H&K, Madhava, BKC, Bandra East",,19.0566044,72.8531526,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,5 North Avenue,,19.0546543,72.8511664,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,3 North Avenue,,19.0545682,72.8505876,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,4 North Avenue,,19.0551296,72.8508628,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,2 North Avenue,,19.0542943,72.8501391,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,1 North Avenue,,19.0539258,72.849772,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,BEST Electricity Customer care,,19.0141718,72.8530494,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,BMC Municipal School,"Prabhat colony, Mumbai, 400055",19.0855386,72.8443324,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,RDAT,,19.0537069,72.8799074,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Dayalbagh University,,19.0530958,72.8787017,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Jogani Industrial Building,,19.0553879,72.8766033,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Udyog Bhavan,"Hindcycle Road, Worli, Mumbai, 400030",19.0086947,72.8228922,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Neelam Centre,"Hindcycle Road, Worli, Mumbai, 400030",19.0080399,72.8229068,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Milagres House,"81, Hill Road, Bandra West, 400050",19.0545414,72.8271244,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Hallmark Business Plaza,400051,19.0605499,72.8519182,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,HDIL,,19.055004,72.8444119,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,11 High,,19.0486543,72.8576815,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Bank of India,Mumbai,19.0607112,72.861189,office,,https://www.bankofindia.co.in/,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Securities and Exchange Board of India - SEBI,Mumbai,19.0614836,72.8608726,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,All India Institute Of Local Self-Government,"No. 12, F-Block, T.P.S. Road, Behind Government Teachers Colony, Bandra East, Mumbai, 400051",19.0698956,72.8498839,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,One BKC,Mumbai,19.060617,72.8650818,office,,https://property.jll.co.in/office-lease/mumbai/bkc-bandra-east/one-bkc-ind-p-000dl3,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,HSBC Cnergy Building,,19.0122595,72.8267391,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,State Bank of India,"Bandra Kurla Complex Road, Mumbai, 400051",19.0600922,72.8610312,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,National Stock Exchange,Mumbai,19.0602764,72.8598772,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Saamna Press,,19.0101788,72.8298421,office,,,,[],2025-05-24 00:05:34
OpenStreetMapScraper,,,,Jollyland,,19.0491708,72.9051478,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Ghatla,,19.0517387,72.9103117,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Jewel of Chembur,,19.0616667,72.8997266,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Maruthi Mahal,,19.0636369,72.8940601,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Anita Mahal,,19.0693839,72.8836606,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Regency,,19.0790449,72.8462916,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Classic,,19.0835527,72.8384747,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Atlantic,,19.0870126,72.8274729,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Ajanta,,19.0886,72.8275,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Royal Garden,,19.0894,72.8276,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Ambassador,,19.103681,72.8754749,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,seaview,,19.0959916,72.8269037,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Citizen Hotel,,19.095697,72.8269623,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Shantidoot,,19.0084975,72.8405638,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Pratistha,,19.0539661,72.9111921,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Kamat Plaza,,19.0963374,72.8545012,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Airlines International,,19.0843315,72.8441532,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Apsara International,,19.079788,72.8385825,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Galaxy,,19.0835291,72.8442623,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Prince Palace,,19.0810431,72.838974,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Welco,,19.0805429,72.840324,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Malhar,,19.0597045,72.8976517,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Shangrila,,19.0440479,72.8662694,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,hotel Shamlat,,19.0702445,72.8398298,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Kamaran residency,,19.0776977,72.8790334,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Holiday Inn International Hotel,"Baji Pasalkar Marg (Saki Vihar Road), Mumbai, 400076",19.1030238,72.8872771,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Shubalaxmi,"Sion Trombay Road, 400088",19.0460553,72.9098383,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,triveni bar,,19.0573437,72.887152,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,maharana hotel,,19.053754,72.8953351,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Galaxy View (Oyo Rooms),,19.0696853,72.9011307,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,The UniContinental,,19.0706484,72.8398991,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Grand Residency Hotel,,19.0617235,72.8325298,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,JW Marriott Mumbai Sahar,"IA Project Road, Andheri, 400099",19.1031373,72.8777603,hotel,,,,['wifi'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Ramee Guestline Hotel,"Swami Gyan Jiwandas Marg, 400014",19.0170997,72.8445771,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,"Hindi, Gujarati, English","179, Dayaldas Road, 400057",19.0957683,72.8519019,hotel,+912226187717,http://www.hotelaircraft.in,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Nirvana Residences,"22, Niedersachsenring, Mumbai, 48147",19.0782212,72.8300971,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Alpha International,,19.0899612,72.838579,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Blue Pearl Residency,,19.0962586,72.8947104,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Linkway,"519, Vithalbhai Patel Road, Bandra, Mumbai, 400050",19.0650925,72.834958,hotel,,https://hotellinkway.com/,,['wifi'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Sunny,"Shop No, 43, Shell Colony Rd, Shramjivi Nagar, Sai Baba Nagar, Chembur, Mumbai, 400071",19.0639301,72.8961413,hotel,+912225223549,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Park Inn,,19.0555671,72.8243892,hotel,,,,['wifi'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hyatt Centric,,19.0916692,72.8280193,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Regal International,,19.1012257,72.884606,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Dwarka,,19.0849255,72.8872426,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel home town,,19.0523856,72.8666168,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Amigo Hotel,,19.0247267,72.8355588,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Prakash Inn,Sakinaka Tele Exchange Lane,19.0988777,72.8812339,hotel,7045970972,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,T24 Retro,"Nehru Road, 400099",19.0971738,72.8542691,hotel,,https://t24retro.in,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Metro Palace,,19.0563315,72.8342536,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Naaz Executive Hotel,"Rani Arcade, Shamsuddin Nagar, Andheri-Kurla Road, Jarimari, Sakinaka, Mumbai - 400 072",19.0921691,72.8830998,hotel,+919069100333,https://www.naazexecutive.com/,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Kalpana Elite,,19.0772101,72.8788131,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Sagar Restaurant,,19.0667221,72.8792666,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,JW Marriott,"Juhu Tara Road, Mumbai, 400049",19.1018231,72.826037,hotel,+91 22 6693 3000,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Sea Princess,,19.0931831,72.8278496,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Sahara Star,,19.0956289,72.8539896,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,ITC Grand Maratha,,19.1039305,72.8697754,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hilton Mumbai International Airport,"Sahar Elevated Road, Mumbai, 400099",19.1043735,72.8709317,hotel,+91 22 2838 0000,https://www.hilton.com/en/hotels/bomaphi-hilton-mumbai-international-airport/?WT.mc_id=zELWAKN0APAC1HI2DMH3LocalSearch4DGGenericx6BOMAPHI,,['wheelchair'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Taj Lands End,Mumbai,19.0435761,72.8196888,hotel,+91-22-66681234,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel City Point,"807, Tilak Road, Mumbai, 400014",19.0170072,72.8480067,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Bawa International,,19.096569,72.8538837,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Ibis,,19.0966957,72.8536132,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Transit,Nehru Road Ext,19.0973754,72.8548909,hotel,,,,['wifi'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Bawa Continental,,19.1006361,72.8276014,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Bahri Residency,"Plot No 1, V N Purav Marg, Mumbai, 400071",19.0516971,72.9010606,hotel,"+91 22 25200013, +91 22 25203782",http://www.bahriresidency.com/Default.asp,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,FabHotel RK International,,19.0855585,72.8843288,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Shangrila,Mumbai,19.0434996,72.8654332,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Kohinoor Building,,19.016891,72.8293393,hotel,,https://www.kohinoorhotels.com/kohinoor_prabhadevi,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Jewel Palace,,19.0697478,72.8381658,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Bawa Suites,,19.0691727,72.8334104,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Bloom Boutique,,19.0668306,72.8302277,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Linkway,"519, Linking Road, Mumbai, 400050",19.0650903,72.8348496,hotel,+91 022 2649 6008;+91 22 2649 6012,https://hotellinkway.com/,,['wifi'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Royal Inn,,19.0679238,72.8340432,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hyatt Regency,,19.1037348,72.871281,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Juhu Residency Boutique Hotel,,19.1011649,72.8274295,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Rang Sharda,,19.0512434,72.8323489,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Sofitel,"C57, Bandra Kurla Complex, Bandra East, Mumbai, 400051",19.0676525,72.8688314,hotel,+91 (22) 6117 5000,https://www.sofitel-mumbai-bkc.com/,,['wifi'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Trident Hotel,"C 56 , G Block, Bandra Kurla Complex Road, Mumbai, 400051",19.0666901,72.8679188,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Lucky,,19.0538941,72.8376457,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Grand Hyatt Mumbai,,19.0774902,72.8513879,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Taj Santacruz Mumbai,"Mumbai, 400099",19.0926852,72.8543788,hotel,,https://taj.tajhotels.com/en-in/taj-santacruz-mumbai/,,[],2025-05-24 00:05:36
